new_id;root_bogdan;root_form;mpnl;norm;par_index;extent;Reference
5364;687;пляс;(пляс).а.т.и;плясати;3;;
5365;687;пляс;(пляс).ьц.ь;плясьць;2/m;;
5368;1113;эд;по.(ёэд).а.т.и;поАдати;7;;839
5369;348;Ёас;по.(Ёас).а.т.и;поАсати;3;;
5370;1113;эд;по.(ёэд).т.и;поАсти;0;;839
5371;348;Ёас;по.(Ёас).ъ;поАсъ;2/m;;
5372;695;поЛ;(поЛ).е;поЛЕ;2/n;;
5373;664;поН;(поН).ав.а;поНАва;2/f;;687
5374;664;поН;(поН).ав.иц.а;поНАвица;2/f;;687
5376;334;я;по.(ёя).т.и;поЯти;4h;;655, 691
5377;22;бесэд;по.((бесэд)).ов.а.т.и;побесэдовати;6;;
5378;23;би;по.(би).в.а.т.и;побивати;7;;679, 730
5379;23;би;по.(би).т.и;побити;4h*);;679, 730
5380;39;бол;по.(бол).э.т.и;поболэти;2;;
5381;42;бор;по.(бор).и.т.и;поборити;1;;743
5382;42;бра;по.(бра).н.ьск.ъ;побраньскъ;2/a;;743
5383;63;бъд;по.(бъд).э.т.и;побъдэти;2;;704
5384;16;бы;по.(бы).т.ь;побыть;1/f;;808
5385;70;бэЖ;по.(бэЖ).а.т.и;побэЖати;7;;
5386;70;бэЖ;по.(бэЖ).ен.ьЁ.е;побэЖениЕ;2/n;;
5387;69;бэг;по.(бэг).а.т.и;побэгати;7;;
5388;69;бэг;по.(бэг).н.й.т.и;побэгнйти;5;;
5389;70;бэд;по.(бэд).а;побэда;2/f;;
5390;70;бэд;по.(бэд).и.т.еЛ.ь;побэдитеЛь;2/m*;;
5391;70;бэд;по.(бэд).и.т.и;побэдити;1;;
5394;70;бэд;по.(бэд).ьл.ив.ъ;побэдьливъ;2/a;;
5395;70;бэд;по.(бэд).ьн.ик.ъ;побэдьникъ;2/m;;
5396;70;бэд;по.(бэд).ьн.ъ;побэдьнъ;2/a;;
5397;74;ваЖ;по.(ваЖ).а.т.и;поваЖати;7;;
5398;74;вад;по.(вад).и.т.и;повадити;1;;
5399;79;вап;по.(вап).ьн.и.т.и;повапьнити;1;;
5400;85;вел;по.(вел).э.в.а.т.и;повелэвати;7;;810
5401;85;вел;по.(вел).э.н.ьЁ.е;повелэниЕ;2/n;;810
5402;85;вел;по.(вел).э.т.и;повелэти;2;;810
5403;75;вед;по.(вед).т.и;повести;4c;;661, 666
5404;95;виЁ;по.(виЁ).а.т.и;повиАти;7;;731
5405;95;ви;по.(ви).в.а.т.и;повивати;7;;731
5408;96;ви;по.(ви).н.ов.а.т.и;повиновати;6;;732
5409;96;ви;по.(ви).н.ьн.ъ;повиньнъ;2/a;;732
5410;95;ви;по.(ви).т.и;повити;4h*);;731
5411;105;влэк;по.(влэк).т.и;повлэщи;4c*(;см. п.  502;62, 772
5412;75;вод;по.(вод).ат.аЁ.ь;поводатаи;2/m;;661, 666
5413;122;врэз;по.(врэз).т.и;поврэсти;4c*(;;62, 678, 748
5414;121;врэг;по.(врэг).т.и;поврэщи;4c*(;;62, 747
5415;707;праш;по.въ.(праш).а.т.и;повъпрашати;7;;657
5416;857;слэд;по.въ.(слэд).ов.а.т.и;повъслэдовати;6;;
5417;140;вэд;по.(вэд).а.н.ьЁ.е;повэданиЕ;2/n;;
5418;140;вэд;по.(вэд).а.т.и;повэдати;7;;
5419;140;вэд;по.(вэд).ов.а.т.и;повэдовати;6;;
5420;140;вэд;по.(вэд).ь;повэдь;1/f;;
5421;140;вэд;по.(вэд).э.т.и;повэдэти;0;;
5422;101;вэс;по.(вэс).и.т.и;повэсити;1;;663
5423;140;вэд;по.(вэд).т.ь;повэсть;1/f;;
5424;140;вэд;по.(вэд).т.ьн.ъ;повэстьнъ;2/a;;
5425;153;гаН;по.(гаН).а.т.и;погаНАти;7;;683, 818
5426;690;поган;((поган)).ин.ъ;поганинъ;2/m++;;
5427;690;поган;((поган)).ъ;поганъ;2/a;;
5428;690;поган;((поган)).ыН.и;поганыНи;2/f*;;
5429;690;поган;((поган)).ьск.ъ;поганьскъ;2/a;;
5430;155;гас;по.(гас).и.т.и;погасити;1;;
5431;161;глад;по.(глад).и.т.и;погладити;1;;
5432;164;глум;по.(глум).и.т.и;поглумити;1;;
5433;166;глът;по.(глът).и.т.и;поглътити;1;;
5434;166;глъщ;по.(глъщ).а.т.и;поглъщати;7;;
5435;170;гнет;по.(гнет).т.и;погнести;4c;;658
5436;172;гнэв;по.(гнэв).а.т.и;погнэвати;7;;
5437;153;гон;по.(гон).и.т.и;погонити;1;;683, 818
5438;190;греб;по.(греб).ен.ьЁ.е;погребениЕ;2/n;;661, 667
5439;190;греб;по.(греб).и.т.еЛ.ь;погребитеЛь;2/m*;;661, 667
5440;190;греб;по.(греб).т.и;погрети;4c;;661, 667
5441;190;гриб;по.(гриб).а.т.и;погрибати;7;;661, 667
5442;207;грйж;по.(грйж).а.т.и;погрйжати;7;;693
5443;207;грйж;по.(грйж).ен.ьЁ.е;погрйжениЕ;2/n;;693
5444;207;грйз;по.(грйз).и.т.и;погрйзити;1;;693
5445;190;грэб;по.(грэб).а.н.ьЁ.е;погрэбаниЕ;2/n;;661, 667
5446;190;грэб;по.(грэб).а.т.и;погрэбати;7;;661, 667
5447;154;грэ;по.(грэ).ш.ен.ьЁ.е;погрэшениЕ;2/n;;749
5448;154;грэ;по.(грэ).ш.и.т.и;погрэшити;1;;749
5449;207;гряз;по.(гряз).н.й.т.и;погрязнйти;5;;693
5450;210;губЛ;по.(губЛ).а.т.и;погубЛАти;7;;705
5451;210;губЛ;по.(губЛ).ен.ьЁ.е;погубЛЕниЕ;2/n;;705
5452;210;губ;по.(губ).и.т.и;погубити;1;;705
5453;153;гън;по.(гън).а.т.и;погънати;0;;683, 818
5455;210;гыб;по.(гыб).а.т.и;погыбати;7;;705
5456;210;гыб;по.(гыбЛ).ен.ьЁ.е;погыбЛЕниЕ;2/n;;705
5457;210;гыб;по.(гыб).эл.ь;погыбэль;1/f;;705
5458;210;гыб;по.(гыб).эл.ьн.ъ;погыбэльнъ;2/a;;705
5460;216;да;по.(даё).а.т.и;подаАти;3;;820
5461;216;да;по.(да).Р.а.т.и;подаРАти;7;;820
5462;217;давЛ;по.(давЛ).а.т.и;подавЛАти;7;;
5463;216;да;по.(да).в.а.т.и;подавати;7;;820
5464;217;дав;по.(дав).и.т.и;подавити;1;;
5474;222;движ;по.(движ).ьн.ик.ъ;подвижьникъ;2/m;;
5475;222;движ;по.(движ).ьн.ъ;подвижьнъ;2/a;;
5476;230;див;по.(див).и.т.и;подивити;1;;
5478;235;добЛ;по.(добЛ).ен.ьЁ.е;подобЛЕниЕ;2/n;;
5479;235;доб;по.(доб).а;подоба;2/f;;
5480;235;доб;по.(доб).а.т.и;подобати;7;;
5481;235;доб;по.(доб).ьЁ.е;подобиЕ;2/n;;
5482;235;доб;по.(доб).и.т.и;подобити;1;;
5491;235;доб;по.(доб).ьн.ъ;подобьнъ;2/a;;
5494;235;доб;по.(доб).ьств.ьЁ.е;подобьствиЕ;2/n;;
5495;243;драг;по.(драг).ъ;подрагъ;2/m;;
5496;243;драж;по.(драж).а.н.ьЁ.е;подражаниЕ;2/n;;
5497;243;драж;по.(драж).а.т.еЛ.ь;подражатеЛь;2/m*;;
5498;243;драж;по.(драж).а.т.и;подражати;7;;
5499;243;драж;по.(драж).ен.ьЁ.е;подражениЕ;2/n;;
5500;243;драж;по. (драж).ив.ъ;подраживъ;2/a;;
5501;243;драж;по. (драж).и.т.и;подражити;1;;
5502;243;драж;по.(драж).ьн.ик.ъ;подражьникъ;2/m;;
5503;257;дрйж;по.(дрйж).и.т.и;подрйжити;1;;
5504;248;друг;по.(друг).ъ;подругъ;2/m;;
5505;248;друж;по.(друж).ьЁ.е;подружиЕ;2/n;;
5506;250;дрьж;по.(дрьж).э.н.ьЁ.е;подрьжаниЕ;2/n;;
5507;250;дрьж;по.(дрьж).э.т.и;подрьжати;2;;
5512;334;я;подъ.(ёя).т.еЛ.ь;подъЯтеЛь;2/m*;;655, 691
5513;334;я;подъ.(ёя).т.и;подъЯти;4h;;655, 691
5514;334;я;подъ.(ёя).т.ьЁ.е;подъЯтиЕ;2/n;;655, 691
5515;186;гор;подъ.(гор).ьЁ.е;подъгориЕ;2/n;;
5516;250;дрьж;подъ.(дрьж).э.т.и;подъдрьжати;2;;
5517;408;кон;подъ.за.(кон).ьн.ъ;подъзаконьнъ;2/a;;
5518;313;зем;подъ.(зем).ьЁ.е;подъземиЕ;2/n;;
5519;334;ьм;подъ.(ёьм).а.т.и;подъимати;3*;;655, 691
5729;766;рок;по.(рок).ъ;порокъ;2/m;;661, 673
5730;784;ръп;по.(ръп).ът.а.т.и;поръпътати;3;;
5731;787;рьв;по.(рьв).ьн.ов.а.т.и;порьвьновати;6;;
5732;769;рэj;по.(рэЁ).а.т.и;порэАти;3;;739
5733;793;ряд;по.(ряд).ьЁ.е;порядиЕ;2/n;;
5734;798;саЖ;по.(саЖ).а.т.и;посаЖати;7;;832
5735;698;посаг;((посаг)).а.т.и;посагати;7;;
5736;698;посаг;((посаг)).н.й.т.и;посагнйти;5;;
5737;798;сад;по.(сад).и.т.и;посадити;1;;832
5738;936;сйЖ;по.(сйЖ).ен.ьЁ.е;посйЖениЕ;2/n;;
5739;936;сйд;по.(сйд).и.т.и;посйдити;1;;
5740;836;скръб;по.(скръб).э.т.и;поскръбэти;2;;
5741;837;скрьж;по.(скрьж).ьт.а.т.и;поскрьжьтати;3;;
5742;850;служ;по.(служ).ен.ьЁ.е;послужениЕ;2/n;;
5743;850;служ;по.(служ).и.т.и;послужити;1;;
5744;844;слу;по.(слу).х.ов.а.т.и;послуховати;6;;720
5745;844;слу;по.(слу).х.ъ;послухъ;2/m;;720
5746;844;слу;по.(слу).ш.а.н.ьЁ.е;послушаниЕ;2/n;;720
5747;844;слу;по.(слу).ш.а.т.и;послушати;7;;720
5748;844;слу;по.(слу).ш.ьл.ив.ъ;послушьливъ;2/a;;720
5749;844;слу;по.(слу).ш.ьн.ик.ъ;послушьникъ;2/m;;720
5750;844;слу;по.(слу).ш.ьств.о;послушьство;2/n;;720
5751;844;слу;по.(слу).ш.ьств.ов.а.т.и;послушьствовати;6;;720
5754;857;слэд;по.(слэд).ов.а.т.и;послэдовати;6;;
5755;857;слэд;по.(слэд).ък.ъ;послэдъкъ;2/m;;
5520;329;и;подъ.(и).т.и;подъити;0;;826
5521;377;клон;подъ.(клон).и.т.и;подъклонити;1;;657
5522;411;коп;подъ.(коп).а.в.а.т.и;подъкопавати;7;;
5523;411;коп;подъ.(коп).а.т.и;подъкопати;7;;
5524;482;лаг;подъ.(лаг).а.т.и;подълагати;7;;827
5525;482;лож;подъ.(лож).и.т.и;подъложити;1;;827
5526;545;мет;подъ.(мет).ъ;подъметъ;2/m;;661, 669
5527;605;неб;подъ.(неб).ес.ьн.ъ;подънебесьнъ;2/a;;
5528;605;неб;подъ.(неб).ес.ьск.ъ;подънебесьскъ;2/a;;
5529;612;нож;подъ.(нож).ьЁ.е;подъножиЕ;2/n;;
5530;649;пад;подъ.(пад).а.т.и;подъпадати;7;;
5531;654;пал;подъ.(пал).и.т.и;подъпалити;1;;829
5532;773;ры;подъ.(ры).т.и;подърыти;4h*%);;717
5533;883;стьл;подъ.(стьл).а.т.и;подъстьлати;3*;;783
5534;917;сып;подъ.(сып).а.т.и;подъсыпати;3;;660
5535;225;дэ;по.(дэ).л.ьЁ.е;подэлиЕ;2/n;;822
5536;279;жэг;по.(жэг).а.т.и;пожагати;7;;668
5537;281;жэл;по.(жэл).и.т.и;пожалити;1;;658
5538;280;жел;по.(жел).а.н.ьЁ.е;пожеланиЕ;2/n;;
5539;279;жег;по.(жег).т.и;пожещи;4c@;;668
5540;286;жи;по.(жи).т.и;пожити;4h;;707
5541;292;жрь;по.(жрь).т.и;пожрьти;4h•;;62, 751, 752
5542;295;жрэ;по.(жрэ).т.и;пожрэти;4h*(;;62, 751, 752
5544;288;жьд;по.(жьд).а.т.и;пожьдати;3°*;;659
5545;302;жя;по.(жя).т.и;пожяти;4h•;;683, 818
5546;98;вид;по.за.(вид).э.т.и;позавидэти;2;;
5547;692;позд;(позд).ьн.ъ;поздьнъ;2/a;;
5549;312;зла;по.(зла).т.и.т.и;позлатити;1;;774
5550;319;зна;по.(зна).в.а.т.и;познавати;7;;
5551;319;зна;по.(зна).н.ьЁ.е;познаниЕ;2/n;;
5552;319;зна;по.(зна).т.и;познати;4v;;
5553;321;зоб;по.(зоб).а.т.и;позобати;3;;
5554;309;зор;по.(зор).ат.аЁ.ь;позоратаи;2/m;;62, 753
5555;309;зор;по.(зор).ищ.е;позорище;2/n;;62, 753
5556;309;зор;по.(зор).ов.а.т.и;позоровати;6;;62, 753
5557;309;зор;по.(зор).ъ;позоръ;2/m;;62, 753
5558;309;зор;по.(зор).ьн.ик.ъ;позорьникъ;2/m;;62, 753
5559;323;зъв;по.(зъв).а.н.ьЁ.е;позъваниЕ;2/n;;678, 708
5560;323;зъв;по.(зъв).а.т.и;позъвати;3°*;;678, 708
5561;323;зыв;по.(зыв).а.т.и;позывати;7;;678, 708
5562;309;зьр;по.(зьр).э.т.и;позьрэти;2;;62, 753
5563;334;ьм;по.(ёьм).а.т.и;поимати;3*;;655, 691
5564;334;им;по.(им).ов.а.т.и;поимовати;6;;655, 691
5565;335;иск;по.(иск).а.т.и;поискати;3°;;655
5566;651;поЁ;(поЁ).и.т.и;поити2;1;;737
5567;329;и;по.(и).т.и;поити1;0;;826
5570;360;ка;по.(каё).а.зн.ь;покаАзнь;1/f;;
5571;360;ка;по.(каё).а.зн.ьн.ъ;покаАзньнъ;2/a;;
5572;360;ка;по.(каё).а.н.ьЁ.е;покаАниЕ;2/n;;
5573;360;ка;по.(каё).а.н.ьн.ъ;покаАньнъ;2/a;;
5574;360;ка;по.(каё).а.т.и;покаАти;3;;
5575;365;каЛ;по.(каЛ).а.т.и;покаЛАти;7;;
5576;369;каР;по.(каР).а.т.и;покаРАти;7;;657
5577;361;кад;по.(кад).и.т.и;покадити;1;;
5578;363;каз;по.(каз).а.н.ьЁ.е;показаниЕ;2/n;;
5579;363;каз;по.(каз).а.т.и;показати;3;;
5580;363;каз;по.(каз).ов.а.т.и;показовати;6;;
5581;476;кйп;по.(кйп).а.т.и;покйпати;3;;
5582;377;клаН;по.(клаН).а.н.ьЁ.е;поклаНАниЕ;2/n;;657
5583;377;клаН;по.(клаН).а.т.и;поклаНАти;7;;657
5585;377;клоН;по.(клоН).ен.ьЁ.е;поклоНЕниЕ;2/n;;657
5586;377;клон;по.(клон).и.т.и;поклонити;1;;657
5587;377;клон;по.(клон).ъ;поклонъ;2/m;;657
5588;377;клон;по.(клон).ьн.ик.ъ;поклоньникъ;2/m;;657
5590;369;коР;по.(коР).ен.ьЁ.е;покоРЕниЕ;2/n;;657
5591;398;ков;по.(ков).а.т.и;поковати;3°;;
5592;401;коЁ;по.(коЁ).ь;покои;2/m;;653
5593;401;коЁ;по.(коЁ).ьн.ъ;покоинъ;2/a;;653
5594;401;коЁ;по.(коЁ).и.т.и;покоити;1;;653
5595;408;кон;по.(кон).ь;поконь;1/m;;
5596;369;кор;по.(кор).и.т.и;покорити;1;;657
5597;438;кров;по.(кров).и.т.еЛ.ь;покровитеЛь;2/m*;;679, 710
5598;438;кров;по.(кров).ищ.е;покровище;2/n;;679, 710
5599;438;кров;по.(кров).ъ;покровъ;2/m;;679, 710
5600;440;кроп;по.(кроп).и.т.и;покропити;1;;
5601;438;крыв;по.(крыв).а.т.и;покрывати;7;;679, 710
5602;438;кры;по.(кры).т.и;покрыти;4h*%);;679, 710
5606;462;кус;по.(кус).и.т.и;покусити;1;;
5607;462;куш;по.(куш).а.т.и;покушати;7;;
5608;470;кыв;по.(кыв).а.н.ьЁ.е;покываниЕ;2/n;;711
5609;470;кыв;по.(кыв).а.т.и;покывати;7;;711
5610;470;кы;по.(кы).н.ов.ен.ьЁ.е;покыновениЕ;2/n;;711
5611;693;пол;(пол).а;пола;2/f;;779
5612;482;лаг;по.(лаг).а.т.и;полагати;7;;827
5613;694;полат;((полат)).а;полата;2/f;;
5614;490;лет;по.(лет).э.т.и;полетэти;2;;
5615;491;лиЁ;по.(лиЁ).а.т.и;полиАти;3*;;736
5616;491;ли;по.(ли).в.а.т.и;поливати;7;;736
5617;492;лиз;по.(лиз).а.т.и;полизати;3;;
5619;482;лож;по.(лож).ен.ьЁ.е;положениЕ;2/n;;827
5620;482;лож;по.(лож).и.т.и;положити;1;;827
5629;509;луч;по.(луч).аЁ.ь;получаи;2/m;;
5631;509;луч;по.(луч).ен.ьЁ.е;получениЕ;2/n;;
5632;509;луч;по.(луч).ив.ъ;получивъ;2/a;;
5633;509;луч;по.(луч).и.т.и;получити;1;;
5634;693;пол;(пол).ъ;полъ;2/m;;779
5635;514;льЗ;по.(льЗ).а;польЗа;2/f;;
5636;514;льЗ;по.(льЗ).ев.а.т.и;польЗевати;6;;
5637;514;льЗ;по.(льЗ).ьн.ъ;польЗьнъ;2/a;;
5639;695;поЛ;(поЛ).ьск.ъ;поЛьскъ;2/a;;
5640;654;пол;(пол).э.т.и;полэти;2;;829
5641;534;ма;по.(маё).а.н.ьЁ.е;помаАниЕ;2/n;;
5642;534;ма;по.(маё).а.т.и;помаАти;3;;
5643;534;ма;по.(ма).в.а.т.и;помавати;7;;
5644;535;маг;по.(маг).а.т.и;помагати;7;;657
5645;536;маз;по.(маз).а.н.ьЁ.е;помазаниЕ;2/n;;
5646;536;маз;по.(маз).а.н.ьн.ик.ъ;помазаньникъ;2/m;;
5647;536;маз;по.(маз).а.т.и;помазати;3;;
5648;534;ма;по.(ма).н.й.т.и;поманйти;5;;
5649;545;мет;по.(мет).т.и;помести;4c;;661, 669
5650;545;мет;по.(мет).а.т.и;пометати;3°;;661, 669
5651;548;миЗ;по.(миЗ).а.т.и;помиЗати;7;;663
5652;549;мил;по.(мил).ов.а.т.и;помиловати;6;;
5653;550;мин;по.(мин).а.т.и;поминати;7;;686
5654;556;мльч;по.(мльч).э.т.и;помльчати;2;;
5655;535;мож;по.(мож).ен.ьЁ.е;поможениЕ;2/n;;657
5656;560;мол;по.(мол).и.т.и;помолити;1;;
5657;562;моР;по.(моР).ьЁ.е;помоРиЕ;2/n;;
5658;535;мог;по.(мог).т.и;помощи;4c;;657
5659;535;мог;по.(мог).т.ьЁ.е;помощиЕ;2/n;;657
5660;535;мог;по.(мог).т.ь;помощь;1/f;;657
5661;535;мог;по.(мог).т.ьн.ик.ъ;помощьникъ;2/m;;657
5662;567;мрач;по.(мрач).ен.ьЁ.е;помрачениЕ;2/n;;681, 758
5663;567;мрач;по.(мрач).и.т.и;помрачити;1;;681, 758
5664;566;мръз;по.(мръз).н.й.т.и;помръзнйти;5;;681, 757
5665;567;мрък;по.(мрък).н.й.т.и;помръкнйти;5;;681, 758
5666;567;мрьц;по.(мрьц).а.т.и;помрьцати;7;;681, 758
5667;599;мйд;по.(мйд).и.т.и;помйдити;1;;
5668;578;мысл;по.(мысл).и.т.и;помыслити;1;;
5669;578;мысл;по.(мысл).ъ;помыслъ;2/m;;
5670;578;мышЛ;по.(мышЛ).а.н.ьЁ.е;помышЛАниЕ;2/n;;
5671;578;мышЛ;по.(мышЛ).а.т.и;помышЛАти;7;;
5672;578;мышЛ;по.(мышЛ).ен.ьЁ.е;помышЛЕниЕ;2/n;;
5673;550;мьн;по.(мьн).э.т.и;помьнэти;2;;686
5674;548;мэж;по.(мэж).и.т.и;помэжити;1;;663
5676;545;мэт;по.(мэт).а.т.и;помэтати;7;;661, 669
5677;550;мя;по.(мя).н.й.т.и;помянйти;5;;686
5678;550;мя;по.(мя).н.ов.ен.ьЁ.е;помяновениЕ;2/n;;686
5679;225;дэ;по.не.(дэ).Л.ьн.ик.ъ;понедэЛьникъ;2/m;;822
5680;607;нес;по.(нес).т.и;понести;4c;;661, 670
5681;610;ник;по.(ник).н.й.т.и;поникнйти;5;;
5682;602;новЛ;по.(новЛ).ен.ьЁ.е;поновЛЕниЕ;2/n;;657
5683;602;нов;по.(нов).и.т.и;поновити;1;;657
