id;root_number;root_form;mphl;norm;par_index;class;extent;reference;;
2871;623;об;(об).ьщ.ь;обьщь;2/a;a;;655;;
2868;623;об;(об).ьщ.ьj.е;обьщиѥ;2/n;n;;655;;
2870;623;об;(об).ьщ.и.т.и;обьщити;1;v;;655;;
2869;623;об;(об).ьщ.ин.а;обьщина;2/f;n;;655;;
2867;623;об;(об).ьщ.ен.ьj.е;обьщениѥ;2/n;n;;655;;
2866;623;об;(об).ьщ.ев.а.т.и;обьщевати;6;v;;655;;
2865;334;ьм;об.(ьм).а.т.и;обьмати;3*;v;;655; 691;
2864;626;обьд;((обьд)).о;обьдо;2/n;n;;;;
2863;132;выч;об.(выч).ьн.ъ;обычьнъ;2/a;a;;814;;
2812;132;выч;об.(выч).аj.ьн.ъ;обычаинъ;2/a;a;;814;;
2811;132;выч;об.(выч).аj.ь;обычаи;2/m;n;;814;;
2810;132;вык;об.(вык).н.ѫ.т.и;обыкнѫти;5;v;;814;;
2809;1021;ход;объ.(ход).ьн.ъ;объходьнъ;2/a;a;;657;;
6323;1021;ход;объ.(ход).и.т.и;объходити;1;v;;657;;
2574;62;бу;об.(буi̯).а.т.и;обуꙗти;7;v;;;;
2577;1010;у;об.(у).т.и;обути;4v@;v;;836;;
2576;62;бу;об.(буi̯).и.т.и;обуити;1;v;;;;
2575;37;бож;об.у.(бож).а.т.и;обубожати;7;v;;;;
2562;795;рѫч;об.(рѫч).и.т.и;обрѫчити;1;v;;;;
2573;791;рѣт;об.(рѣт).ѣл.ь;обрѣтѣль;1/f;n;;831;;
2572;791;рѣт;об.(рѣт).ен.ьj.е;обрѣтениѥ;2/n;n;;831;;
2571;791;рѣт;об.(рѣт).ел҄.ьн.ик.ъ;обрѣтел҄ьникъ;2/m;n;;831;;
2570;791;рѣт;об.(рѣт).а.т.и;обрѣтати;7;v;;831;;
2569;791;рѣт;об.(рѣт).а.т.ел҄.ь;обрѣтател҄ь;2/m*;n;;831;;
2568;791;рѣт;об.(рѣт).т.и;обрѣсти;0;v;;831;;
2567;24;брѣ;об.(брѣ).м.ен.и.т.и;обрѣменити;1;v;;742;;
2566;754;рѣз;об.(рѣз).а.т.и;обрѣзати;3;v;;662;;
2565;754;рѣз;об.(рѣз).а.н.ьj.е;обрѣзаниѥ;2/n;n;;662;;
2564;784;ръп;об.(ръп).ът.и.т.и;обръпътити;1;v;;;;
2563;766;рок;об.(рок).ъ;оброкъ;2/m;n;;661; 673;
2561;117;вращ;об.(вращ).ен.ьj.е;обращениѥ;2/n;n;;62; 746;
2560;117;вращ;об.(вращ).а.т.и;обращати;7;v;;62; 746;
2559;117;врат;об.(врат).и.т.и;обратити;1;v;;62; 746;
2558;754;раз;об.(раз).ьн.ъ;образьнъ;2/a;a;;662;;
2557;754;раз;об.(раз).ъ;образъ;2/m;n;;662;;
2556;754;раз;об.(раз).ов.а.т.и;образовати;6;v;;662;;
2555;754;раз;об.(раз).и.т.и;образити;1;v;;662;;
2554;752;рад;об.(рад).ов.а.т.и;обрадовати;6;v;;;;
2553;752;рад;об.(рад).ов.а.н.ьj.е;обрадованиѥ;2/n;n;;;;
2547;624;об;(об).оj.ак.ъ;обоꙗкъ;2/p;a;;795;;
2552;12;ор;об.(ор).и.т.и;оборити;1;v;;657;;
2548;111;вон҄;об.(вон҄).а.т.и;обон҄ꙗти;7;v;;812;;
2551;624;об;(об).оj.ь;обои;2/p;a;;795;;
2550;37;бог;об.(бог).ащ.а.т.и;обогащати;7;v;;;;
2549;37;бог;об.(бог).ат.и.т.и;обогатити;1;v;;;;
2546;614;нощ;об.(нощ).ьн.ъ;обнощьнъ;2/a;a;;;;
2545;614;нощ;об.(нощ).ьн.иц.а;обнощьница;2/f;n;;;;
2544;607;нос;об.(нос).и.т.и;обносити;1;v;;661; 670;
2542;602;новл҄;об.(новл҄).ен.ьj.е;обновл҄ѥниѥ;2/n;n;;657;;
2543;602;нов;об.(нов).и.т.и;обновити;1;v;;657;;
2541;611;нищ;об.(нищ).а.т.и;обнищати;7;v;;;;
2540;603;наж;об.(наж).и.т.и;обнажити;1;v;;;;
2539;603;наж;об.(наж).ен.ьj.е;обнажениѥ;2/n;n;;;;
2538;603;наж;об.(наж).а.т.и;обнажати;7;v;;;;
2537;602;навл҄;об.(навл҄).а.т.и;обнавл҄ꙗти;7;v;;657;;
2747;530;л҄уб;об.(л҄уб).и.т.и;обл҄юбити;1;v;;;;
2536;105;влѣк;об.(влѣк).т.и;облѣщи;4c*(;v;см. п.  502;62; 772;
2535;520;лѣн;об.(лѣн).и.т.и;облѣнити;1;v;;;;
2534;32;блѣд;об.(блѣд).ѣ.т.и;облѣдѣти;7;v;;;;
2533;499;льст;об.(льст).и.т.и;обльстити;1;v;;659;;
2532;514;льг;об.(льг).ъч.и.т.и;обльгъчити;1;v;;;;
2531;514;льг;об.(льг).ъч.а.т.и;обльгъчати;7;v;;;;
2530;514;льг;об.(льг).ъч.а.в.а.т.и;обльгъчавати;7;v;;;;
2746;36;бл҄ьв;об.(бл҄ьв).а.т.и;обл҄ьвати;3h%*;v;;702;;
2529;512;лыг;об.(лыг).а.т.и;облыгати;7;v;;660;;
2528;482;лож;об.(лож).и.т.и;обложити;1;v;;827;;
2527;500;лобыз;об.((лобыз)).а.т.и;облобызати;7;v;;660;;
2807;500;лобъз;об.((лобъз)).а.т.и;облобъзати;3;v;;660;;
2796;491;лиj;об.(лиj).а.т.и;облиꙗти;3*;v;;736;;
2806;498;лич;об.(лич).ьн.ик.ъ;обличьникъ;2/m;n;;;;
2803;498;лич;об.(лич).ьj.е;обличиѥ;2/n;n;;;;
2805;498;лич;об.(лич).и.т.и;обличити;1;v;;;;
2804;498;лич;об.(лич).и.т.ел҄.ь;обличител҄ь;2/m*;n;;;;
2802;498;лич;об.(лич).ен.ьj.е;обличениѥ;2/n;n;;;;
2801;498;лич;об.(лич).а.т.и;обличати;7;v;;;;
2800;496;лих;об.(лих).ов.а.т.и;облиховати;6;v;;828;;
2799;495;лист;об.(лист).в.ьн.ѣ.т.и;облиствьнѣти;7;v;;;;
2798;492;лиз;об.(лиз).а.т.и;облизати;3;v;;;;
2797;491;ли;об.(ли).в.а.т.и;обливати;7;v;;736;;
2795;482;лег;об.(лег).т.и;облещи;0;v;;827;;
2794;482;леж;об.(леж).ѣ.т.и;облежати;2;v;;827;;
2793;625;облаш;((облаш)).ьск.ъ;облашьскъ;2/a;a;;;;
2792;625;облаш;((облаш)).ь;облашь;2/a;a;;;;
2791;105;влач;об.(влач).ьц.ь;облачьць;2/m;n;;62; 772;
2790;105;влач;об.(влач).ьн.ъ;облачьнъ;2/a;a;;62; 772;
2789;105;влач;об.(влач).и.т.и;облачити;1;v;;62; 772;
2788;104;влад;об.(влад).т.ьн.ъ;областьнъ;2/a;a;;62;;
2787;104;влад;об.(влад).т.ь;область;1/f;n;;62;;
2786;105;влак;об.(влак).ъ;облакъ;2/m;n;;62; 772;
2785;28;блазн;об.(блазн).и.т.и;облазнити;1;v;;;;
2784;27;блаж;об.(блаж).и.т.и;облажити;1;v;;;;
2782;27;блаж;об.(блаж).ен.ьj.е;облажениѥ;2/n;n;;;;
2783;27;блаж;об.(блаж).ен.ик.ъ;облаженикъ;2/m;n;;;;
2781;104;влад;об.(влад).а.т.и;обладати;7;v;;62;;
2780;104;влад;об.(влад).а.н.ьj.е;обладаниѥ;2/n;n;;62;;
2779;482;лаг;об.(лаг).а.т.и;облагати;7;v;;827;;
2775;102;вит;об.(вит).ѣл.ьн.ъ;обитѣльнъ;2/a;a;;;;
2774;102;вит;об.(вит).ѣл.ь;обитѣль;1/f;n;;;;
2772;95;ви;об.(ви).т.и;обити2;4h*);v;;731;;
2773;329;и;об.(и).т.и;обити1;0;v;;826;;
2771;102;вит;об.(вит).а.т.и;обитати;7;v;;;;
2770;335;иск;об.(иск).а.т.и;обискати;3°;v;;655;;
2768;96;ви;об.(ви).н.ѫ.т.и;обинѫти;5;v;;732;;
2769;96;ви;об.(ви).н.ов.а.т.и;обиновати;6;v;;732;;
2767;334;им;об.(им).а.т.и;обимати;7;v;;655; 691;
2766;97;ви;об.(ви).л.ьн.ъ;обильнъ;2/a;a;;;;
2765;97;ви;об.(ви).л.ъ;обилъ;2/a;a;;;;
2764;97;ви;об.(ви).л.ов.а.т.и;обиловати;6;v;;;;
2763;97;ви;об.(ви).л.ьj.е;обилиѥ;2/n;n;;;;
2762;98;вид;об.(вид).ѣ.т.и;обидѣти;2;v;;;;
2761;98;вид;об.(вид).ьл.ив.ьств.о;обидьливьство;2/n;n;;;;
2760;98;вид;об.(вид).ьл.ив.ъ;обидьливъ;2/a;a;;;;
2759;98;вид;об.(вид).а;обида;2/f;n;;;;
2758;92;вет;об.(вет).ъш.и.т.и;обетъшити;1;v;;;;
2757;92;вет;об.(вет).ъш.а.т.и;обетъшати;7;v;;;;
2749;74;важд;об.(важд).ен.ьj.е;обаждениѥ;2/n;n;;;;
2756;74;вад;об.(вад).и.т.и;обадити;1;v;;;;
2755;74;вад;об.(вад).и.т.ел҄.ь;обадител҄ь;2/m*;n;;;;
2754;14;ба;об.(ба).в.ьн.ик.ъ;обавьникъ;2/m;n;;;;
2751;1;авл҄;об.(авл҄).ен.ьj.е;обавл҄ѥниѥ;2/n;n;;655;;
2750;1;авл҄;об.(авл҄).а.т.и;обавл҄ꙗти;7;v;;655;;
2753;1;ав;об.(ав).и.т.и;обавити;1;v;;655;;
2752;14;ба;об.(ба).в.а.т.и;обавати;7;v;;;;
2748;624;об;(об).а;оба;2/p;a;;795;;
2728;621;нѫжд;(нѫжд).ьн.ъ;нѫждьнъ;2/a;a;;;;
2727;621;нѫжд;(нѫжд).ьн.ик.ъ;нѫждьникъ;2/m;n;;;;
2726;621;нѫжд;(нѫжд).а;нѫжда;2/f;n;;;;
2729;621;нѫд;(нѫд).и.т.и;нѫдити;1;v;;;;
2745;620;нѣм;(нѣм).ъ;нѣмъ;2/a;a;;;;
2744;620;нѣм;(нѣм).ост.ь;нѣмость;1/f;n;;;;
2743;620;нѣм;(нѣм).ов.а.т.и;нѣмовати;6;v;;;;
2742;619;ныр;(ныр).ищ.е;нырище;2/n;n;;;;
2741;618;нын҄;(нын҄).ѣ.ш.ьн҄.ь;нын҄ꙗшьн҄ь;2/a;a;;;;
2740;615;нрав;(нрав).ъ;нравъ;2/m;n;;62;;
2739;614;нощ;(нощ).ьн.ъ;нощьнъ;2/a;a;;;;
2738;614;нощ;(нощ).ь;нощь;1/f;n;;;;
2737;607;нош;(нош).ен.ьj.е;ношениѥ;2/n;n;;661; 670;
2736;607;нос;(нос).и.т.и;носити;1;v;;661; 670;
6288;607;нос;(нос).и.л.а;носила;2/n;n;;661; 670;
2735;613;ноздр;((ноздр)).и;ноздри;1/f;n;;;;
2734;612;нож;(нож).ьн.ъ;ножьнъ;2/a;a;;;;
6301;609;нож;(нож).ьн.иц.ѧ;ножьницѧ;2/f;n;;671;;
2733;609;нож;(нож).ь;ножь;2/m;n;;671;;
2732;612;ног;(ног).ът.ь;ногъть;1/m;n;;;;
2731;612;ног;(ног).а;нога;2/f;n;;;;
2730;602;нов;(нов).ъ;новъ;2/a;a;;657;;
2725;611;нищ;(нищ).ь;нищь;2/a;a;;;;
2724;611;нищ;(нищ).ет.а;нищета;2/f;n;;;;
2723;610;ниц;(ниц).ь;ниць;2/a;a;;;;
2722;610;ник;(ник).н.ѫ.т.и;никнѫти;5;v;;;;
2720;1021;хожд;низъ.(хожд).ен.ьj.е;низъхождениѥ;2/n;n;;657;;
2721;1021;ход;низъ.(ход).и.т.и;низъходити;1;v;;657;;
2719;769;ри;низъ.(ри).н.ѫ.т.и;низъринѫти;5;v;;739;;
2718;649;пад;низъ.(пад).т.и;низъпасти;4c;v;;;;
2717;482;лож;низъ.(лож).и.т.и;низъложити;1;v;;827;;
2716;329;и;низъ.(и).т.и;низъити;0;v;;826;;
2715;101;вѣс;низъ.(вѣс).и.т.и;низъвѣсити;1;v;;663;;
2714;121;врѣг;низъ.(врѣг).т.и;низъврѣщи;4c*(;v;;62; 747;
2713;75;вод;низъ.(вод).и.т.и;низъводити;1;v;;661; 666;
2712;75;вед;низъ.(вед).т.и;низъвести;4c;v;;661; 666;
2711;23;би;низъ.(би).т.и;низъбити;4h*);v;;679; 730;
2710;608;низ;(низ).ъ;низъ;2/m;n;;;;
2709;608;низ;(низ).и.т.и;низити;1;v;;;;
2708;608;ниж;(ниж).ьн҄.ь;нижьн҄ь;2/a;a;;;;
70;622;н҄ив;(н҄ив).ьн.ъ;н҄ивьнъ;2/a;a;;;;
69;622;н҄ив;(н҄ив).а;н҄ива;2/f;n;;;;
2707;1076;чьт;не.(чьт).т.ьн.ъ;нечьстьнъ;2/a;a;;659;;
2706;1076;чьт;не.(чьт).т.ь;нечьсть;1/f;n;;659;;
2705;1076;чьт;не.(чьт).т.ов.а.т.и;нечьстовати;6;v;;659;;
2703;1076;чьт;не.(чьт).т.ьj.е;нечьстиѥ;2/n;n;;659;;
2704;1076;чьт;не.(чьт).т.ив.ъ;нечьстивъ;2/a;a;;659;;
2702;1076;чьт;не.(чьт).ств.ов.а.т.и;нечьствовати;6;v;;659;;
2701;1075;чист;не.(чист).ъ;нечистъ;2/a;a;;;;
2700;1075;чист;не.(чист).от.а;нечистота;2/f;n;;;;
2699;216;да;не.у.по.(да).р҄.ен.ьj.е;неуподар҄ѥниѥ;2/n;n;;820;;
2698;37;бож;не.у.(бож).ьн.ъ;неубожьнъ;2/a;a;;;;
2697;1006;тѧж;не.(тѧж).ѣ.н.ьн.ъ;нетѧжаньнъ;2/a;a;;701;;
2696;924;сыт;не.(сыт).ьств.о;несытьство;2/n;n;;;;
2695;924;сыт;не.(сыт).ьн.ъ;несытьнъ;2/a;a;;;;
2694;924;сыт;не.(сыт).ост.ь;несытость;1/f;n;;;;
2693;591;мѣс;не.съ.(мѣс).ьн.ъ;несъмѣсьнъ;2/a;a;;;;
2692;578;мышл҄;не.съ.(мышл҄).ен.ьj.е;несъмышл҄ѥниѥ;2/n;n;;;;
2691;578;мысл;не.съ.(мысл).ьн.ъ;несъмысльнъ;2/a;a;;;;
2690;137;вѣщ;не.съ.(вѣщ).а.н.ьj.е;несъвѣщаниѥ;2/n;n;;815;;
2689;137;вѣт;не.съ.(вѣт).ьств.о;несъвѣтьство;2/n;n;;815;;
2688;140;вѣд;не.съ.(вѣд).т.ьн.ъ;несъвѣстьнъ;2/a;a;;;;
2687;140;вѣд;не.съ.(вѣд).ьн.ъ;несъвѣдьнъ;2/a;a;;;;
2686;140;вѣд;не.съ.(вѣд).а;несъвѣда;2/f;n;;;;
2685;892;строj;не.(строj).ен.ьj.е;нестроѥниѥ;2/n;n;;741;;
2684;607;нес;(нес).т.и;нести;4c;v;;661; 670;
2683;840;скѫд;не.(скѫд).ьн.ъ;нескѫдьнъ;2/a;a;;;;
2682;360;ка;не.раз.(каi̯).а.н.ьн.ъ;нераскаꙗньнъ;2/a;a;;;;
2681;1015;ум;не.раз.(ум).ьн.ич.ьн.ъ;неразумьничьнъ;2/a;a;;;;
2680;1015;ум;не.раз.(ум).ич.ьн.ъ;неразумичьнъ;2/a;a;;;;
2679;526;лѫч;не.раз.(лѫч).ьн.ъ;неразлѫчьнъ;2/a;a;;695;;
2678;273;дѣл;не.раз.(дѣл).ьн.ъ;нераздѣльнъ;2/a;a;;;;
2677;792;рѣш;не.раз.(рѣш).ьн.ъ;нераздрѣшьнъ;2/a;a;;;;
2676;737;пьщ;не.(пьщ).ев.а.т.и;непьщевати;6;v;;;;
2675;737;пьщ;не.(пьщ).ев.а.н.ьj.е;непьщеваниѥ;2/n;n;;;;
2674;1021;ход;не.прѣ.(ход).ьн.ъ;непрѣходьнъ;2/a;a;;657;;
2673;879;ста;не.прѣ.(ста).н.ьн.ъ;непрѣстаньнъ;2/a;a;;657;;
2672;665;пьр;не.прѣ.(пьр).ив.ъ;непрѣпьривъ;2/a;a;;761;;
2671;235;доб;не.прѣ.по.(доб).ьн.ъ;непрѣподобьнъ;2/a;a;;;;
2670;589;мѣн;не.прѣ.(мѣн).ьн.ъ;непрѣмѣньнъ;2/a;a;;;;
6280;377;клон;не.прѣ.(клон).ьн.ъ;непрѣклоньнъ;2/a;a;;657;;
2669;1021;ход;не.про.(ход).ьн.ъ;непроходьнъ;2/a;a;;657;;
2666;710;приj;не.(приj).а.зн.ьств.о;неприꙗзньство;2/n;n;;;;
2665;710;приj;не.(приj).а.зн.ьск.ъ;неприꙗзньскъ;2/a;a;;;;
2664;710;приj;не.(приj).а.зн.ь;неприꙗзнь;1/f;n;;;;
2663;710;приj;не.(приj).а.зн.ин.ъ;неприꙗзнинъ;2/a;a;;;;
2668;885;стѫп;не.при.(стѫп).ьн.ъ;непристѫпьнъ;2/a;a;;834;;
2667;591;мѣс;не.при.(мѣс).ьн.ъ;непримѣсьнъ;2/a;a;;;;
2662;705;праз;не.(праз).д.ьн.ъ;непраздьнъ;2/a;a;;;;
2661;703;прав;не.(прав).ьд.ьн.ъ;неправьдьнъ;2/a;a;;;;
2660;703;прав;не.(прав).ьд.ьн.ик.ъ;неправьдьникъ;2/m;n;;;;
2659;703;прав;не.(прав).ьд.ив.ъ;неправьдивъ;2/a;a;;;;
2658;703;прав;не.(прав).ьд.а;неправьда;2/f;n;;;;
2654;885;стѫп;не.по.(стѫп).ьн.ъ;непостѫпьнъ;2/a;a;;834;;
2657;905;стыд;не.по.(стыд).ьн.ъ;непостыдьнъ;2/a;a;;725;;
2656;890;страд;не.по.(страд).а.н.ьн.ъ;непостраданьнъ;2/a;a;;;;
2655;879;сто;не.по.(стоi̯).ьн.ъ;непостоинъ;2/a;a;;657;;
2653;886;стиж;не.по.(стиж).ьн.ъ;непостижьнъ;2/a;a;;659;;
2652;872;спѣ;не.по.(спѣ).ш.ьн.ъ;непоспѣшьнъ;2/a;a;;;;
2651;766;роч;не.по.(роч).ьн.ъ;непорочьнъ;2/a;a;;661; 673;
2650;369;кор;не.по.(кор).ьн.ъ;непокорьнъ;2/a;a;;657;;
6358;369;кор;не.по.(кор).ъ;непокоръ;2/m;n;;657;;
2649;325;зыб;не.по.(зыб).ьн.ъ;непозыбьнъ;2/a;a;;;;
2648;235;доб;не.по.(доб).ьн.ъ;неподобьнъ;2/a;a;;;;
2647;235;доб;не.по.(доб).ьн.ик.ъ;неподобьникъ;2/m;n;;;;
2646;153;гон҄;не.по.(гон҄).ен.ьj.е;непогон҄ѥниѥ;2/n;n;;683; 818;
2645;164;глум;не.по.(глум).ьн.ъ;непоглумьнъ;2/a;a;;;;
2644;85;вол;не.по.(вол).ьн.ъ;неповольнъ;2/a;a;;810;;
2643;96;ви;не.по.(ви).н.ьн.ъ;неповиньнъ;2/a;a;;732;;
2642;673;плод;не.(плод).ьств.о;неплодьство;2/n;n;;661;;
2641;673;плод;не.(плод).ьн.ъ;неплодьнъ;2/a;a;;661;;
2640;673;плод;не.(плод).ы;неплоды;0/f;n;;661;;
2639;673;плод;не.(плод).ов.ит.ъ;неплодовитъ;2/a;a;;661;;
2638;678;плищ;не.(плищ).ев.а.н.ьj.е;неплищеваниѥ;2/n;n;;;;
2637;137;вѣт;не.отъ.(вѣт).ьн.ъ;неотъвѣтьнъ;2/a;a;;815;;
2634;936;сѫжд;не.от.(сѫжд).ен.ьн.ъ;неосѫжденьнъ;2/a;a;;;;
2636;843;слаб;не.об.(слаб).ьн.ъ;неослабьнъ;2/a;a;;;;
2635;840;скѫд;не.об.(скѫд).ѣ.н.ьн.ъ;неоскѫдѣньнъ;2/a;a;;;;
2633;754;раз;не.об.(раз).ьн.ъ;необразьнъ;2/a;a;;662;;
2632;96;ви;не.об.(ви).н.ьн.ъ;необиньнъ;2/a;a;;732;;
2631;98;вид;не.на.(вид).т.ьн.ъ;ненавистьнъ;2/a;a;;;;
2630;98;вид;не.на.(вид).т.ьн.ик.ъ;ненавистьникъ;2/m;n;;;;
2629;98;вид;не.на.(вид).т.ь;ненависть;1/f;n;;;;
2628;98;вид;не.на.(вид).т.ьj.е;ненавистиѥ;2/n;n;;;;
2627;98;вид;не.на.(вид).ѣ.т.и;ненавидѣти;2;v;;;;
2626;98;вид;не.на.(вид).ѣ.н.ьн.ъ;ненавидѣньнъ;2/a;a;;;;
2625;98;вид;не.на.(вид).ѣ.н.ьj.е;ненавидѣниѥ;2/n;n;;;;
2624;571;мъв;не.(мъв).ен.ьj.е;немъвениѥ;2/n;n;;713;;
2623;535;мог;не.(мог).т.ьн.ъ;немощьнъ;2/a;a;;657;;
2622;535;мог;не.(мог).т.ь;немощь;1/f;n;;657;;
2326;530;л҄уб;не.(л҄уб).ьств.о;нел҄юбьство;2/n;n;;;;
2621;441;крот;не.(крот).ък.ъ;некротъкъ;2/a;a;;;;
2620;420;котор;не.((котор)).ич.ьн.ъ;некоторичьнъ;2/a;a;;;;
6362;1076;чит;не.из.(чит).т.л.ьн.ъ;неищисльнъ;2/a;a;;659;;
2619;999;тьл;не.из.(тьл).ѣ.н.ьн.ъ;неистьлѣньнъ;2/a;a;;;;
2618;340;ист;не.(ист).ов.ьств.о;неистовьство;2/n;n;;655;;
2617;340;ист;не.(ист).ов.ъ;неистовъ;2/a;a;;655;;
2616;340;ист;не.(ист).овл҄.ен.ьj.е;неистовл҄ѥниѥ;2/n;n;;655;;
2615;666;пис;не.из.(пис).а.н.ьн.ъ;неисписаньнъ;2/a;a;;659;;
2614;857;слѣд;не.из.(слѣд).ьн.ъ;неислѣдьнъ;2/a;a;;;;
2613;462;кус;не.из.(кус).ьн.ъ;неискусьнъ;2/a;a;;;;
2612;589;мѣн;не.из.(мѣн).ьн.ъ;неизмѣньнъ;2/a;a;;;;
2611;766;реч;не.из.(реч).ен.ьн.ъ;неиздреченьнъ;2/a;a;;661; 673;
2610;766;реч;не.из.(реч).ен.ьн.ик.ъ;неиздреченьникъ;2/m;n;;661; 673;
2609;159;гла.гол;не.из.((гла.гол)).а.н.ьн.ъ;неизглаголаньнъ;2/a;a;;819; 835;
2607;324;зъл;не.(зъл).об.ьj.е;незълобиѥ;2/n;n;;;;
2608;324;зъл;не.(зъл).об.ив.ъ;незълобивъ;2/a;a;;;;
2606;324;зъл;не.(зъл).об.а;незълоба;2/f;n;;;;
2605;599;мѫд;не.за.(мѫд).ьн.ъ;незамѫдьнъ;2/a;a;;;;
2604;98;вид;не.за.(вид).т.ьн.ъ;независтьнъ;2/a;a;;;;
2603;98;вид;не.за.(вид).ьн.ъ;незавидьнъ;2/a;a;;;;
2602;98;вид;не.за.(вид).ьл.ив.ъ;незавидьливъ;2/a;a;;;;
2592;275;дѫж;не.(дѫж).ьн.ъ;недѫжьнъ;2/a;a;;;;
2591;275;дѫж;не.(дѫж).ьн.ик.ъ;недѫжьникъ;2/m;n;;;;
2590;275;дѫж;не.(дѫж).ив.ъ;недѫживъ;2/a;a;;;;
2589;275;дѫг;не.(дѫг).ъ;недѫгъ;2/m;n;;;;
2588;275;дѫг;не.(дѫг).ов.а.т.и;недѫговати;6;v;;;;
2600;225;дѣ;не.(дѣ).л҄.а;недѣл҄ꙗ;2/f;n;;822;;
2601;225;дѣ;не.(дѣ).л҄.ьн.ъ;недѣл҄ьнъ;2/a;a;;822;;
2599;1015;ум;не.до.(ум).ѣ.н.ьj.е;недоумѣниѥ;2/n;n;;;;
2598;879;ста;не.до.(ста).т.ъч.ьн.ъ;недостатъчьнъ;2/a;a;;657;;
2597;879;ста;не.до.(ста).т.ък.ъ;недостатъкъ;2/m;n;;657;;
2596;879;ста;не.до.(ста).т.ък.ов.а.т.и;недостатъковати;6;v;;657;;
2595;578;мысл;не.до.(мысл).и.т.и;недомыслити;1;v;;;;
2594;334;им;не.до.(им).ѣ.т.и;недоимѣти;0;v;;655; 691;
2593;140;вѣд;не.до.(вѣд).ѣ.т.и;недовѣдѣти;0;v;;;;
2587;151;год;не.(год).ов.а.т.и;негодовати;6;v;;657;;
2586;140;вѣд;не.(вѣд).т.ьств.о;невѣстьство;2/n;n;;;;
